Img,Name,Location,Rating
"https://images.static-collegedunia.com/public/college_data/images/appImage/55935_P105014523.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF TECHNOLOGY - [IITTP], TIRUPATI","TIRUPATI, ANDHRA PRADESH",8.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1504604649cvr.jpg?tr=w-305,h-145,c-force","CENTRAL INSTITUTE OF PLASTICS ENGINEERING & TECHNOLOGY- [CIPET], AHMEDABAD","AHMEDABAD, GUJARAT",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1510832154ccccccccccccccccccccccccccccccccccccc.png?tr=w-305,h-145,c-force","VIT BHOPAL UNIVERSITY, BHOPAL","BHOPAL, MADHYA PRADESH",7.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1508937136cover1.jpg?tr=w-305,h-145,c-force","SARDAR PATEL UNIVERSITY - [SPU], VALLABH VIDYANAGAR","VALLABH VIDYANAGAR, GUJARAT",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25982_DOON_NEW.jpg?tr=w-305,h-145,c-force","DOON UNIVERSITY, DEHRADUN","DEHRADUN, UTTARAKHAND",7.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1498124068jscover.jpg?tr=w-305,h-145,c-force","J.S. UNIVERSITY - [JSU], SHIKOHABAD","SHIKOHABAD, UTTAR PRADESH",8.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/155780900311.jpg?tr=w-305,h-145,c-force","GURUGRAM UNIVERSITY, GURGAON","GURGAON, HARYANA",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1589185549Header.jpg?tr=w-305,h-145,c-force","DIT UNIVERSITY - [DIT], DEHRADUN","DEHRADUN, UTTARAKHAND",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25571_NITSRINAGAR_APP.jpg?tr=w-305,h-145,c-force","NATIONAL INSTITUTE OF TECHNOLOGY - [NIT], SRINAGAR","SRINAGAR, JAMMU AND KASHMIR",6.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15040959591494920453150312111234banneradv01.jpg?tr=w-305,h-145,c-force","BHARATH UNIVERSITY - BHARATH INSTITUTE OF HIGHER EDUCATION AND RESEARCH - [BIHER], CHENNAI","CHENNAI, TAMIL NADU",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1506065466cccccccccccccccccccccccccccc.png?tr=w-305,h-145,c-force","GLA UNIVERSITY, MATHURA","MATHURA, UTTAR PRADESH",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/55934_App_New.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF TECHNOLOGY - [IITPKD], PALAKKAD","PALAKKAD, KERALA",8.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/_51.jpg?tr=w-305,h-145,c-force","PRESIDENCY UNIVERSITY, BANGALORE","BANGALORE, KARNATAKA",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1556278506CRRCOVER.jpeg?tr=w-305,h-145,c-force","CHHOTU RAM RURAL INSTITUTE OF TECHNOLOGY - [CRRIT], NEW DELHI","NEW DELHI, DELHI NCR",8.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1592586164Cover.png?tr=w-305,h-145,c-force","NIMS UNIVERSITY, JAIPUR","JAIPUR, RAJASTHAN",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25911_VELS_APP.jpg?tr=w-305,h-145,c-force","VELS INSTITUTE OF SCIENCE, TECHNOLOGY & ADVANCED STUDIES, CHENNAI","CHENNAI, TAMIL NADU",8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/56517_amity-university1.jpg?tr=w-305,h-145,c-force","AMITY UNIVERSITY, MUMBAI","MUMBAI, MAHARASHTRA",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13093_BIT_New.jpg?tr=w-305,h-145,c-force","BIRSA INSTITUTE OF TECHNOLOGY - [BIT] SINDRI, DHANBAD","DHANBAD, JHARKHAND",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13838_IET.jpg?tr=w-305,h-145,c-force","INSTITUTE OF ENGINEERING AND TECHNOLOGY - [IET], LUCKNOW","LUCKNOW, UTTAR PRADESH",7.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15439_cvr.png?tr=w-305,h-145,c-force","TECHNO INDIA UNIVERSITY, KOLKATA","KOLKATA, WEST BENGAL",8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/24615_VIT_New.jpg?tr=w-305,h-145,c-force","VISHWAKARMA INSTITUTE OF TECHNOLOGY, PUNE","PUNE, MAHARASHTRA",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1588441605Untitled.png?tr=w-305,h-145,c-force","JECRC UNIVERSITY - [JU], JAIPUR","JAIPUR, RAJASTHAN",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/28467_BITSH_New.png?tr=w-305,h-145,c-force","BIRLA INSTITUTE OF TECHNOLOGY AND SCIENCE - [BITS], HYDERABAD","HYDERABAD, TELANGANA",9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/57662_iitbuilding.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF TECHNOLOGY - [IIT], JAMMU","JAMMU, JAMMU AND KASHMIR",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1541821779iit.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF TECHNOLOGY - [IIT], PONDA","PONDA, GOA",7.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/_IIT-Dharwad-WALMI-Campus.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF TECHNOLOGY - [IIT], DHARWAD","DHARWAD, KARNATAKA",9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25481_CEPT.jpg?tr=w-305,h-145,c-force","CEPT UNIVERSITY, AHMEDABAD","AHMEDABAD, GUJARAT",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/55140_AU_New.jpg?tr=w-305,h-145,c-force","ADAMAS UNIVERSITY, KOLKATA","KOLKATA, WEST BENGAL",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/148896697577.jpg?tr=w-305,h-145,c-force","PDM UNIVERSITY, BAHADURGARH","BAHADURGARH, HARYANA",7.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1542879050261677301729742599720178441413093826490758n.jpg?tr=w-305,h-145,c-force","CENTURION UNIVERSITY OF TECHNOLOGY AND MANAGEMENT - [CUTM], VISAKHAPATNAM","VISAKHAPATNAM, ANDHRA PRADESH",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1543817693cover.jpg?tr=w-305,h-145,c-force","CENTURION UNIVERSITY OF TECHNOLOGY AND MANAGEMENT - [CUTM], PARALKHEMUNDI","PARALKHEMUNDI, ORISSA",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1498559311Appnew.jpg?tr=w-305,h-145,c-force","CENTURION UNIVERSITY OF TECHNOLOGY AND MANAGEMENT - [CUTM], BHUBANESWAR","BHUBANESWAR, ORISSA",7.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13090_BITS_New.jpg?tr=w-305,h-145,c-force","BIRLA INSTITUTE OF TECHNOLOGY AND SCIENCE - [BITS], SOUTH GOA","SOUTH GOA, GOA",8.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14215_MGIT_New.jpg?tr=w-305,h-145,c-force","MAHATMA GANDHI INSTITUTE OF TECHNOLOGY - [MGIT], HYDERABAD","HYDERABAD, TELANGANA",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15077910801479981985Untitled.jpg?tr=w-305,h-145,c-force","PRASAD V. POTLURI SIDDHARTHA INSTITUTE OF TECHNOLOGY - [PVPSIT], VIJAYAWADA","VIJAYAWADA, ANDHRA PRADESH",7.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25486_cover%205.png?tr=w-305,h-145,c-force","GANPAT UNIVERSITY - [GUNI], MEHSANA","MEHSANA, GUJARAT",8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25684_RKDF_NEW.jpg?tr=w-305,h-145,c-force","RKDF UNIVERSITY, BHOPAL","BHOPAL, MADHYA PRADESH",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25848_SunriseUni_App.jpg?tr=w-305,h-145,c-force","SUNRISE UNIVERSITY - [SRU], ALWAR","ALWAR, RAJASTHAN",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/26001_Untitled%20cvr.png?tr=w-305,h-145,c-force","UTTARANCHAL UNIVERSITY, DEHRADUN","DEHRADUN, UTTARAKHAND",7.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/54988_Cover.jpg?tr=w-305,h-145,c-force","OPJS UNIVERSITY, CHURU","CHURU, RAJASTHAN",7.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14966706191.png?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF TECHNOLOGY - [IIT], BHILAI","BHILAI, CHHATTISGARH",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14987369191475561187cover.jpg?tr=w-305,h-145,c-force","SANSKRITI UNIVERSITY - [SU], MATHURA","MATHURA, UTTAR PRADESH",6.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/157813078020190930150239Copy1.jpg?tr=w-305,h-145,c-force","RKDF UNIVERSITY, RANCHI","RANCHI, JHARKHAND","₹ 60,000"
"https://images.static-collegedunia.com/public/college_data/images/appImage/25798_shilpmandir.jpg?tr=w-305,h-145,c-force","BANASTHALI VIDYAPITH, JAIPUR","JAIPUR, RAJASTHAN",8.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/placeholder_300X223.png?tr=w-305,h-145,c-force","MODY UNIVERSITY, SIKAR","SIKAR, RAJASTHAN",8.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/placeholder_300X223.png?tr=w-305,h-145,c-force","SHOOLINI UNIVERSITY, SOLAN","SOLAN, HIMACHAL PRADESH",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1488952104161464117503.jpg?tr=w-305,h-145,c-force","AWADHESH PRATAP SINGH UNIVERSITY - [APSU], REWA","REWA, MADHYA PRADESH",6.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25960_MU_NEW.jpg?tr=w-305,h-145,c-force","MONAD UNIVERSITY, HAPUR","HAPUR, UTTAR PRADESH",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1592891081Cover.jpg?tr=w-305,h-145,c-force","BML MUNJAL UNIVERSITY - [BMU], GURGAON","GURGAON, HARYANA",8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15519397363.jpg?tr=w-305,h-145,c-force","CMR UNIVERSITY - [CMRU], BANGALORE","BANGALORE, KARNATAKA",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/57217_cover.jpg?tr=w-305,h-145,c-force","BRAINWARE UNIVERSITY, KOLKATA","KOLKATA, WEST BENGAL",7.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1503905250cover.jpg?tr=w-305,h-145,c-force","ACHARYA INSTITUTE OF TECHNOLOGY - [AIT], BANGALORE","BANGALORE, KARNATAKA",7.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1485945274c1.jpg?tr=w-305,h-145,c-force","BANGALORE INSTITUTE OF TECHNOLOGY - [BIT], BANGALORE","BANGALORE, KARNATAKA",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1508756242cvr.png?tr=w-305,h-145,c-force","INTERNATIONAL INSTITUTE OF INFORMATION TECHNOLOGY - [IIIT], BHUBANESWAR","BHUBANESWAR, ORISSA",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/placeholder_300X223.png?tr=w-305,h-145,c-force","AMITY UNIVERSITY, JAIPUR","JAIPUR, RAJASTHAN",8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/159378767514603573661428476116.eff9d149bf0c4a4ea6c76a8625f5e13d.jpg?tr=w-305,h-145,c-force","POORNIMA UNIVERSITY - [PU], JAIPUR","JAIPUR, RAJASTHAN",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1509002471vsdbgvs.png?tr=w-305,h-145,c-force","SIKKIM MANIPAL UNIVERSITY - [SMU], EAST SIKKIM","EAST SIKKIM, SIKKIM",7.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25985_4.png?tr=w-305,h-145,c-force","GRAPHIC ERA UNIVERSITY - [GEU], DEHRADUN","DEHRADUN, UTTARAKHAND",8.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1523612714CGCBannernew.jpg?tr=w-305,h-145,c-force","CHANDIGARH GROUP OF COLLEGES - [CGC], LANDRAN","LANDRAN, PUNJAB",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15075487241490766625cvr.png?tr=w-305,h-145,c-force","UNIVERSITY INSTITUTE OF TECHNOLOGY, RAJIV GANDHI PROUDYOGIKI VISHWAVIDYALAYA - [UIT- RGPV], BHOPAL","BHOPAL, MADHYA PRADESH",6.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/55792_campus818901-001.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY - [IIITL], LUCKNOW","LUCKNOW, UTTAR PRADESH",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/_iitm3.jpg?tr=w-305,h-145,c-force","INSTITUTE OF INFORMATION TECHNOLOGY & MANAGEMENT - [IITM], GWALIOR","GWALIOR, MADHYA PRADESH",8.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/148497797557979ap.jpg?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY - [IIIT], PUNE","PUNE, MAHARASHTRA",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1551680299ttcoverview.jpg?tr=w-305,h-145,c-force","NETTUR TECHNICAL TRAINING FOUNDATION - [NTTF], BANGALORE","BANGALORE, KARNATAKA",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1583386000cover.jpeg?tr=w-305,h-145,c-force","SANDIP UNIVERSITY, MADHUBAN","MADHUBAN, BIHAR",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25882_imucover1.jpg?tr=w-305,h-145,c-force","INDIAN MARITIME UNIVERSITY - [IMU], CHENNAI","CHENNAI, TAMIL NADU",7.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1583303716slidexp2000000.jpg?tr=w-305,h-145,c-force","YBN UNIVERSITY - [YBN], RANCHI","RANCHI, JHARKHAND",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14178_MIT_New.jpg?tr=w-305,h-145,c-force","MADRAS INSTITUTE OF TECHNOLOGY- [MIT], CHENNAI","CHENNAI, TAMIL NADU",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1609137172Sl3.jpg?tr=w-305,h-145,c-force","MALLA REDDY ENGINEERING COLLEGE - [MREC], HYDERABAD","HYDERABAD, TELANGANA",7.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1486964140CAMMDSFSF.jpg?tr=w-305,h-145,c-force","MALLA REDDY COLLEGE OF ENGINEERING - [MRCE], SECUNDERABAD","SECUNDERABAD, TELANGANA",7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25496_indus_new.jpg?tr=w-305,h-145,c-force","INDUS UNIVERSITY, AHMEDABAD","AHMEDABAD, GUJARAT",7.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1559718589cover.jpg?tr=w-305,h-145,c-force","AMITY UNIVERSITY, GURGAON","GURGAON, HARYANA",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1504074450cover2.jpg?tr=w-305,h-145,c-force","ACADEMY OF MARITIME EDUCATION AND TRAINING UNIVERSITY - [AMET], CHENNAI","CHENNAI, TAMIL NADU",7.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15849472987067857822399952494617945635913019897675776n.jpg?tr=w-305,h-145,c-force","SHOBHIT UNIVERSITY, MEERUT","MEERUT, UTTAR PRADESH",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14866460651436767574front222222222.jpg?tr=w-305,h-145,c-force","NATIONAL INSTITUTE OF TECHNOLOGY - [NIT], PONDICHERRY","PONDICHERRY, PUDUCHERRY",7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1591420360Cover.jpg?tr=w-305,h-145,c-force","MARWADI UNIVERSITY - [MU], RAJKOT","RAJKOT, GUJARAT",8.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15001033731475563207cover.jpg?tr=w-305,h-145,c-force","GLOCAL UNIVERSITY, SAHARANPUR","SAHARANPUR, UTTAR PRADESH",7.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1565010193IITMJanakpuriCampus.jpg?tr=w-305,h-145,c-force","INDRAPRASTHA INSTITUTE OF TECHNOLOGY AND MANAGEMENT - [IITM], NEW DELHI","NEW DELHI, DELHI NCR",8.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1578548098sage.jpg?tr=w-305,h-145,c-force","SAGE UNIVERSITY, BHOPAL","BHOPAL, MADHYA PRADESH",8.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1497963295139385715172337917955575944640331044005195n.jpg?tr=w-305,h-145,c-force","IFTM UNIVERSITY, MORADABAD","MORADABAD, UTTAR PRADESH",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1491481840logo.png?tr=w-305,h-145,c-force","INSTITUTE OF ENGINEERING AND TECHNOLOGY, DEVI AHILYA UNIVERSITY - [IET -DAVV], INDORE","INDORE, MADHYA PRADESH",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14853281860.jpg?tr=w-305,h-145,c-force","GARDEN CITY UNIVERSITY - [GCU], BANGALORE","BANGALORE, KARNATAKA",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25893_PRISTUNI.jpg?tr=w-305,h-145,c-force","PONNAIYAH RAMAJAYAM INSTITUTE OF SCIENCE AND TECHNOLOGY UNIVERSITY - [PRIST UNIVERSITY], THANJAVUR","THANJAVUR, TAMIL NADU",6.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25729_TISS_APP.jpg?tr=w-305,h-145,c-force","TATA INSTITUTE OF SOCIAL SCIENCES - [TISS], MUMBAI","MUMBAI, MAHARASHTRA",8.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/28173_RIMTI_New.jpg?tr=w-305,h-145,c-force","RIMT UNIVERSITY, GOBINDGARH","GOBINDGARH, PUNJAB",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25441_MATSU_APP.jpg?tr=w-305,h-145,c-force","MATS UNIVERSITY, RAIPUR","RAIPUR, CHHATTISGARH",7.4 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/12679_AMC.jpg?tr=w-305,h-145,c-force","AMC ENGINEERING COLLEGE - [AMC], BANGALORE","BANGALORE, KARNATAKA",7.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/12733_cover.jpg?tr=w-305,h-145,c-force","ADITYA ENGINEERING COLLEGE - [AEC], EAST GODAVARI","EAST GODAVARI, ANDHRA PRADESH",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/12998_00B.jpg?tr=w-305,h-145,c-force","BAPATLA ENGINEERING COLLEGE - [BEC], GUNTUR","GUNTUR, ANDHRA PRADESH",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13210_Untitled963%20cvr.png?tr=w-305,h-145,c-force","CHENNAI INSTITUTE OF TECHNOLOGY - [CIT], CHENNAI","CHENNAI, TAMIL NADU",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13800_IGIT_NEW.jpg?tr=w-305,h-145,c-force","INDIRA GANDHI INSTITUTE OF TECHNOLOGY- [IGIT], DHENKANAL","DHENKANAL, ORISSA",7.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14191_MANIDELHI_APP.jpg?tr=w-305,h-145,c-force","MAHARAJA AGRASEN INSTITUTE OF TECHNOLOGY - [MAIT], NEW DELHI","NEW DELHI, DELHI NCR",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14199_MSIT_APP.jpg?tr=w-305,h-145,c-force","MAHARAJA SURAJMAL INSTITUTE OF TECHNOLOGY - [MSIT], NEW DELHI","NEW DELHI, DELHI NCR",7.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14456_NITTTR_New.png?tr=w-305,h-145,c-force","NATIONAL INSTITUTE OF TECHNICAL TEACHERS TRAINING AND RESEARCH - [NITTTR], CHANDIGARH","CHANDIGARH, CHANDIGARH",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/24339_PEC_New.jpg?tr=w-305,h-145,c-force","PANIMALAR ENGINEERING COLLEGE, CHENNAI","CHENNAI, TAMIL NADU",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25849_SGVU_NEW.jpg?tr=w-305,h-145,c-force","SURESH GYAN VIHAR UNIVERSITY - [SGVU], JAIPUR","JAIPUR, RAJASTHAN",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1498037541cvr.png?tr=w-305,h-145,c-force","INVERTIS UNIVERSITY, BAREILLY","BAREILLY, UTTAR PRADESH",8.2 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/28213_NITSIKKIM.jpg?tr=w-305,h-145,c-force","NATIONAL INSTITUTE OF TECHNOLOGY - [NIT], SOUTH SIKKIM","SOUTH SIKKIM, SIKKIM",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/placeholder_300X223.png?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY - [IIITG], GUWAHATI","GUWAHATI, ASSAM",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1504518142cvrnew.png?tr=w-305,h-145,c-force","INDIAN INSTITUTE OF INFORMATION TECHNOLOGY -[IIIT], BHOPAL","BHOPAL, MADHYA PRADESH",6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1512646020cccccccccccccc.jpg?tr=w-305,h-145,c-force","QUANTUM UNIVERSITY, ROORKEE","ROORKEE, UTTARAKHAND",8.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1524806867UniversityBuilding.jpg?tr=w-305,h-145,c-force","SAGE UNIVERSITY, INDORE","INDORE, MADHYA PRADESH",8.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1572858735download.jpeg?tr=w-305,h-145,c-force","GOVERNMENT ENGINEERING COLLEGE - [GEC], GOPALGANJ","GOPALGANJ, BIHAR",8.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/148998397255.jpg?tr=w-305,h-145,c-force","ACROPOLIS INSTITUTE OF TECHNOLOGY & RESEARCH - [AITR], INDORE","INDORE, MADHYA PRADESH",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25807_IIS_APP.jpg?tr=w-305,h-145,c-force","IIS (DEEMED TO BE UNIVERSITY) - [IISU], JAIPUR","JAIPUR, RAJASTHAN",8.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/54829_MU_NEW.jpg?tr=w-305,h-145,c-force","MADHAV UNIVERSITY - [MU], SIROHI","SIROHI, RAJASTHAN",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1587063265bld.png?tr=w-305,h-145,c-force","MANGALAYATAN UNIVERSITY - [MU], ALIGARH","ALIGARH, UTTAR PRADESH",7.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25737_CMJ_APP.jpg?tr=w-305,h-145,c-force","CMJ UNIVERSITY, RI-BHOI","RI-BHOI, MEGHALAYA",8.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25501_nav.png?tr=w-305,h-145,c-force","NAVRACHANA UNIVERSITY - [NUV], VADODARA","VADODARA, GUJARAT",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/15003646601.png?tr=w-305,h-145,c-force","AMITY UNIVERSITY, PATNA","PATNA, BIHAR",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1492759018cover.jpg?tr=w-305,h-145,c-force","ARYABHATTA KNOWLEDGE UNIVERSITY - [AKU], PATNA","PATNA, BIHAR",8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/25783_GKU_NEW.jpg?tr=w-305,h-145,c-force","GURU KASHI UNIVERSITY, BATHINDA","BATHINDA, PUNJAB",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1595668753MEDICALCOLLEGE.png?tr=w-305,h-145,c-force","RAMA UNIVERSITY, KANPUR","KANPUR, UTTAR PRADESH",6.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1608224471Cover.jpg?tr=w-305,h-145,c-force","SISTER NIVEDITA UNIVERSITY - [SNU], KOLKATA","KOLKATA, WEST BENGAL",8.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1600086586Cover.jpg?tr=w-305,h-145,c-force","NOIDA INSTITUTE OF ENGINEERING AND TECHNOLOGY - [NIET], GREATER NOIDA","GREATER NOIDA, UTTAR PRADESH",7.6 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/12665_ABESEC_New.jpg?tr=w-305,h-145,c-force","ABES ENGINEERING COLLEGE, GHAZIABAD","GHAZIABAD, UTTAR PRADESH",7.9 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/12891_AN2.jpg?tr=w-305,h-145,c-force","ASANSOL ENGINEERING COLLEGE - [AEC], ASANSOL","ASANSOL, WEST BENGAL",7.7 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13059_BVPCE_APP.png?tr=w-305,h-145,c-force","BHARATI VIDYAPEETH'S COLLEGE OF ENGINEERING - [BVCOE], NEW DELHI","NEW DELHI, DELHI NCR",7.5 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13119_BIET.jpg?tr=w-305,h-145,c-force","BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY - [BIET], JHANSI","JHANSI, UTTAR PRADESH",7.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/13642_GEC_New.jpg?tr=w-305,h-145,c-force","GUDLAVALLERU ENGINEERING COLLEGE - [GEC], KRISHNA","KRISHNA, ANDHRA PRADESH",8.1 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1497943540cvr.png?tr=w-305,h-145,c-force","HARCOURT BUTLER TECHNOLOGICAL UNIVERSITY - [HBTU], KANPUR","KANPUR, UTTAR PRADESH",7.3 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/1582609914jaypee.jpg?tr=w-305,h-145,c-force","JAYPEE UNIVERSITY OF ENGINEERING AND TECHNOLOGY - [JUET], GUNA","GUNA, MADHYA PRADESH",7.8 / 10
"https://images.static-collegedunia.com/public/college_data/images/appImage/14164_MVJ_NEW.jpg?tr=w-305,h-145,c-force","MVJ COLLEGE OF ENGINEERING - [MVJCE], BANGALORE","BANGALORE, KARNATAKA",7.7 / 10
